timestamp,temperature,humidity,light,soil_moisture
2026-03-25 17:25:03,24,69,8089,59
2026-03-25 17:25:05,24,73,7676,55
2026-03-25 17:25:07,25,67,8042,49
2026-03-25 17:25:09,23,72,7900,52
2026-03-25 17:25:11,24,69,8066,57
2026-03-25 17:25:13,23,68,7676,58
2026-03-25 17:25:15,24,73,8768,51
2026-03-25 17:25:17,24,69,8476,52
2026-03-25 17:25:19,23,67,7707,60
2026-03-25 17:25:21,24,72,8454,62
2026-03-25 17:25:23,24,67,7938,59
2026-03-25 17:25:25,25,70,8843,57
2026-03-25 17:25:27,25,69,7916,60
2026-03-25 17:25:29,24,70,8200,58
2026-03-25 17:25:31,24,73,7555,52
2026-03-25 17:25:33,23,72,8070,55
2026-03-25 17:25:35,24,72,8212,57
2026-03-25 17:25:37,23,69,8056,51
2026-03-25 17:25:39,24,70,7990,52
2026-03-25 17:25:41,24,67,8854,52
2026-03-25 17:25:43,24,74,7694,48
2026-03-25 17:25:45,24,72,8223,61
2026-03-25 17:25:47,23,70,8553,49
2026-03-25 17:25:49,23,69,7954,60
2026-03-25 17:25:51,23,73,8170,48
2026-03-25 17:25:53,25,72,7504,61
2026-03-25 17:25:55,24,68,8579,57
2026-03-25 17:25:57,23,70,8707,59
2026-03-25 17:25:59,24,66,7797,58
2026-03-25 17:26:01,24,74,8457,56
2026-03-25 17:26:03,24,67,8142,48
2026-03-25 17:26:06,24,68,8104,58
2026-03-25 17:26:08,25,74,7861,51
2026-03-25 17:26:10,23,72,8830,60
2026-03-25 17:26:12,24,73,7579,57
2026-03-25 17:26:14,25,66,8605,53
2026-03-25 17:26:16,25,68,7772,50
2026-03-25 17:26:18,24,67,8287,50
2026-03-25 17:26:20,25,71,8763,54
2026-03-25 17:26:22,24,72,8853,50
2026-03-25 17:26:24,25,69,8195,60
2026-03-25 17:26:26,25,71,7677,50
2026-03-25 17:26:28,25,73,8814,53
2026-03-25 17:26:30,24,67,7546,53
2026-03-25 17:26:32,23,68,8152,50
2026-03-25 17:26:34,24,73,8841,60
2026-03-25 17:26:36,25,68,8003,55
2026-03-25 17:26:38,25,72,7695,58
2026-03-25 17:26:40,24,71,8626,57
2026-03-25 17:26:42,25,71,8735,52
2026-03-25 17:26:44,24,66,8477,59
2026-03-25 17:26:46,25,67,8053,49
2026-03-25 17:26:48,24,68,7760,48
2026-03-25 17:26:50,23,70,7669,60
2026-03-25 17:26:52,24,72,8887,53
2026-03-25 17:26:54,24,68,8867,58
2026-03-25 17:26:56,25,73,7794,48
2026-03-25 17:26:58,23,73,7590,49
2026-03-25 17:27:00,23,67,7856,57
2026-03-25 17:27:02,25,68,8703,58
2026-03-25 17:27:04,23,71,8329,51
2026-03-25 17:27:06,24,70,8425,54
2026-03-25 17:27:08,24,72,8744,52
2026-03-25 17:27:10,23,74,7553,52
2026-03-25 17:27:12,25,69,7997,59
2026-03-25 17:27:14,24,66,7688,61
2026-03-25 17:27:16,24,72,8131,58
2026-03-25 17:27:18,23,69,8020,50
2026-03-25 17:27:20,25,68,7523,56
2026-03-25 17:27:22,24,71,8656,51
2026-03-25 17:27:24,24,70,8092,59
2026-03-25 17:27:26,24,70,7851,56
2026-03-25 17:27:28,25,67,8054,61
2026-03-25 17:27:30,23,73,7666,52
2026-03-25 17:27:32,25,73,8081,62
2026-03-25 17:27:34,24,71,8430,54
2026-03-25 17:27:36,23,66,7548,59
2026-03-25 17:27:38,25,69,8791,52
2026-03-25 17:27:40,24,66,7653,61
2026-03-25 17:27:42,25,73,8182,58
2026-03-25 17:27:44,24,72,8094,54
2026-03-25 17:27:46,25,67,8278,59
2026-03-25 17:27:48,24,69,7830,56
2026-03-25 17:27:50,24,67,7691,50
2026-03-25 17:27:52,24,69,7838,62
2026-03-25 17:27:54,25,67,7705,55
2026-03-25 17:27:56,25,68,8363,52
2026-03-25 17:27:58,23,71,8613,52
2026-03-25 17:28:00,24,72,8534,50
2026-03-25 17:28:02,25,73,8402,55
2026-03-25 17:28:04,25,69,7876,58
2026-03-25 17:28:06,23,67,8729,57
2026-03-25 17:28:08,25,66,7999,54
2026-03-25 17:28:10,23,69,8611,53
2026-03-25 17:28:12,25,69,8396,61
2026-03-25 17:28:14,25,72,7923,51
2026-03-25 17:28:16,24,72,8312,49
2026-03-25 17:28:18,23,72,8076,59
2026-03-25 17:28:20,23,69,8049,62
2026-03-25 17:28:22,23,69,7810,59
2026-03-25 17:28:24,25,66,8841,58
2026-03-25 17:28:26,25,69,8426,60
2026-03-25 17:28:28,23,69,8719,58
2026-03-25 17:28:30,25,69,8624,49
2026-03-25 17:28:32,23,67,8603,50
2026-03-25 17:28:34,23,67,8804,53
2026-03-25 17:28:36,24,74,7514,58
2026-03-25 17:28:38,25,73,8111,56
2026-03-25 17:28:40,23,68,8834,48
2026-03-25 17:28:42,24,68,8836,61
2026-03-25 17:28:44,25,67,8071,56
2026-03-25 17:28:46,23,68,8766,51
2026-03-25 17:28:48,23,73,8659,60
2026-03-25 17:28:50,25,67,8441,49
2026-03-25 17:28:52,24,70,8255,50
2026-03-25 17:28:54,24,70,7763,56
2026-03-25 17:28:56,25,71,8641,58
2026-03-25 17:28:58,25,73,8395,54
2026-03-25 17:29:00,24,69,7914,50
2026-03-25 17:29:02,24,73,7861,50
2026-03-25 17:29:04,24,70,7918,51
2026-03-25 17:29:06,23,71,7787,48
2026-03-25 17:29:08,24,73,7968,56
2026-03-25 17:29:10,23,68,8074,56
2026-03-25 17:29:12,25,68,7672,50
2026-03-25 17:29:14,25,72,7729,55
2026-03-25 17:29:16,23,66,8845,58
2026-03-25 17:29:18,24,73,7804,50
2026-03-25 17:29:20,25,74,8360,52
2026-03-25 17:29:22,23,69,8728,58
2026-03-25 17:29:24,24,70,8429,59
2026-03-25 17:29:26,23,74,7596,53
2026-03-25 17:29:28,24,70,8020,51
2026-03-25 17:29:30,24,68,8138,57
2026-03-25 17:29:32,24,74,8665,49
2026-03-25 17:29:34,23,71,8222,51
2026-03-25 17:29:36,23,74,8842,57
2026-03-25 17:29:38,25,67,8812,60
2026-03-25 17:29:40,24,67,7759,51
2026-03-25 17:29:42,24,72,8680,55
2026-03-25 17:29:44,25,73,7888,54
2026-03-25 17:29:46,23,70,8610,50
2026-03-25 17:29:48,24,74,7603,57
2026-03-25 17:29:50,25,72,7703,60
2026-03-25 17:29:52,23,68,8281,48
2026-03-25 17:29:54,23,68,7770,55
2026-03-25 17:29:56,23,67,7788,57
2026-03-25 17:29:58,25,69,8422,50
2026-03-25 17:30:00,23,74,8683,48
2026-03-25 17:30:02,24,71,7812,60
2026-03-25 17:30:04,24,69,8325,50
2026-03-25 17:30:06,24,67,7924,48
2026-03-25 17:30:08,25,71,7736,58
2026-03-25 17:30:10,23,68,8336,56
2026-03-25 17:30:12,25,69,8222,58
2026-03-25 17:30:14,24,66,8183,54
2026-03-25 17:30:16,25,72,8392,62
2026-03-25 17:30:18,23,74,7646,58
2026-03-25 17:30:21,23,67,8076,57
2026-03-25 17:30:23,25,68,8005,60
2026-03-25 17:30:25,24,69,8869,60
2026-03-25 17:30:27,25,71,8838,57
2026-03-25 17:30:29,24,70,7628,61
2026-03-25 17:30:31,24,70,8548,61
2026-03-25 17:30:33,23,67,7543,51
2026-03-25 17:30:35,24,71,8703,59
2026-03-25 17:30:37,24,69,8084,60
2026-03-25 17:30:39,24,70,8016,53
2026-03-25 17:30:41,25,67,7988,52
2026-03-25 17:30:43,24,74,7910,60
2026-03-25 17:30:45,23,71,8794,49
2026-03-25 17:30:47,23,67,8327,51
2026-03-25 17:30:49,24,72,7753,52
2026-03-25 17:30:51,25,69,8831,59
2026-03-25 17:30:53,24,71,8597,61
2026-03-25 17:30:55,24,72,8576,59
2026-03-25 17:30:57,24,74,7877,60
2026-03-25 17:30:59,24,67,8754,61
2026-03-25 17:31:01,24,71,7619,49
2026-03-25 17:31:03,25,67,7916,55
2026-03-25 17:31:05,24,74,8372,59
2026-03-25 17:31:07,25,72,7934,53
2026-03-25 17:31:09,24,69,8793,48
2026-03-25 17:31:11,25,73,8762,60
2026-03-25 17:31:13,23,69,7834,56
2026-03-25 17:31:15,25,73,7832,51
2026-03-25 17:31:17,23,70,8744,49
2026-03-25 17:31:19,25,72,8366,52
2026-03-25 17:31:21,24,70,7979,50
2026-03-25 17:31:23,24,71,7839,59
2026-03-25 17:31:25,25,69,8542,52
2026-03-25 17:31:27,24,68,7589,56
2026-03-25 17:31:29,25,71,7971,54
2026-03-25 17:31:31,23,68,7583,60
2026-03-25 17:31:33,24,67,7789,52
2026-03-25 17:31:35,23,71,7815,58
2026-03-25 17:31:37,23,70,8355,54
2026-03-25 17:31:39,24,67,8109,52
2026-03-25 17:31:41,23,73,7650,61
2026-03-25 17:31:43,24,70,8006,49
2026-03-25 17:31:45,23,68,8309,49
2026-03-25 17:31:47,25,73,8666,53
2026-03-25 17:31:49,24,71,7870,61
2026-03-25 17:31:51,25,68,7707,52
2026-03-25 17:31:53,24,69,7582,55
2026-03-25 17:31:55,25,71,8090,60
2026-03-25 17:31:57,25,70,8301,57
2026-03-25 17:31:59,24,69,8886,55
2026-03-25 17:32:01,23,68,8103,55
2026-03-25 17:32:03,25,73,8660,57
2026-03-25 17:32:05,24,71,7622,54
2026-03-25 17:32:07,24,74,8162,55
2026-03-25 17:32:09,24,74,7674,55
2026-03-25 17:32:11,23,72,8852,57
2026-03-25 17:32:13,24,69,8503,57
2026-03-25 17:32:15,23,68,8885,60
2026-03-25 17:32:17,25,74,7805,60
2026-03-25 17:32:19,23,71,8577,54
2026-03-25 17:32:21,24,71,8693,55
2026-03-25 17:32:23,24,72,8893,57
2026-03-25 17:32:25,23,72,8399,51
2026-03-25 17:32:27,25,73,8042,57
2026-03-25 17:32:29,25,70,8063,49
2026-03-25 17:32:31,24,73,8685,55
2026-03-25 17:32:33,23,69,8651,55
2026-03-25 17:32:35,25,72,8672,51
2026-03-25 17:32:37,23,71,8367,48
2026-03-25 17:32:39,24,72,8421,55
2026-03-25 17:32:41,23,68,8214,50
2026-03-25 17:32:43,25,73,8865,52
2026-03-25 17:32:45,25,66,8211,62
2026-03-25 17:32:47,25,72,7775,49
2026-03-25 17:32:49,23,69,7878,52
2026-03-25 17:32:51,23,68,8665,57
2026-03-25 17:32:53,24,71,7577,48
2026-03-25 17:32:55,24,69,7593,57
2026-03-25 17:32:57,24,73,7743,50
2026-03-25 17:32:59,25,70,8895,55
2026-03-25 17:33:01,23,73,8130,54
2026-03-25 17:33:03,24,67,8154,54
2026-03-25 17:33:05,25,69,8043,53
2026-03-25 17:33:07,25,66,8259,59
2026-03-25 17:33:09,24,70,8232,61
2026-03-25 17:33:11,24,67,8680,58
2026-03-25 17:33:13,25,73,8435,56
2026-03-25 17:33:15,24,69,8360,55
2026-03-25 17:33:17,24,70,8452,61
2026-03-25 17:33:19,24,70,8567,58
2026-03-25 17:33:21,24,69,8040,56
2026-03-25 17:33:23,25,71,8639,49
2026-03-25 17:33:25,24,70,8326,51
2026-03-25 17:33:27,24,69,7640,57
2026-03-25 17:33:29,24,73,8561,59
2026-03-25 17:33:31,24,71,8793,53
2026-03-25 17:33:33,25,66,8847,49
2026-03-25 17:33:35,23,71,7576,51
2026-03-25 17:33:37,24,68,8624,49
2026-03-25 17:33:39,24,72,8463,61
2026-03-25 17:33:41,25,68,7824,55
2026-03-25 17:33:43,24,74,8116,58
2026-03-25 17:33:45,23,68,8315,59
2026-03-25 17:33:47,24,73,8129,50
2026-03-25 17:33:49,24,70,7631,59
2026-03-25 17:33:51,24,71,8213,60
2026-03-25 17:33:53,23,69,7715,59
2026-03-25 17:33:55,25,70,7977,52
2026-03-25 17:33:57,24,73,8802,58
2026-03-25 17:33:59,23,71,7550,49
2026-03-25 17:34:01,25,71,8402,55
2026-03-25 17:34:03,23,70,8767,51
2026-03-25 17:34:05,24,69,8440,59
2026-03-25 17:34:07,23,70,7886,52
2026-03-25 17:34:09,23,67,7688,53
2026-03-25 17:34:11,24,70,8208,53
2026-03-25 17:34:13,24,70,8279,60
2026-03-25 17:34:15,25,67,7935,57
2026-03-25 17:34:17,24,72,8730,57
2026-03-25 17:34:19,25,69,8797,58
2026-03-25 17:34:21,24,69,8193,62
2026-03-25 17:34:23,23,67,7793,52
2026-03-25 17:34:25,24,68,7863,53
2026-03-25 17:34:27,24,70,7911,61
2026-03-25 17:34:30,24,72,8686,59
2026-03-25 17:34:32,25,68,8343,50
2026-03-25 17:34:34,24,70,8315,62
2026-03-25 17:34:36,25,73,7687,58
2026-03-25 17:34:38,23,70,7810,50
2026-03-25 17:34:40,25,69,8756,57
2026-03-25 17:34:42,25,71,7712,61
2026-03-25 17:34:44,24,72,7920,58
2026-03-25 17:34:46,24,73,7742,53
2026-03-25 17:34:48,24,72,8896,50
2026-03-25 17:34:50,25,69,7940,58
2026-03-25 17:34:52,25,72,7530,51
2026-03-25 17:34:54,24,71,8188,61
2026-03-25 17:34:56,24,71,8831,49
2026-03-25 17:34:58,25,73,8102,52
2026-03-25 17:35:00,25,73,8238,59
2026-03-25 17:35:02,24,67,8119,50
2026-03-25 17:35:04,23,70,7788,53
2026-03-25 17:35:06,24,68,8491,59
2026-03-25 17:35:08,25,70,8317,51
2026-03-25 17:35:10,23,68,8285,50
2026-03-25 17:35:12,23,71,8170,53
2026-03-25 17:35:14,23,68,8592,55
2026-03-25 17:35:16,25,73,7956,53
2026-03-25 17:35:18,24,70,8616,61
2026-03-25 17:35:20,23,72,8141,56
2026-03-25 17:35:22,24,67,8761,60
2026-03-25 17:35:24,24,73,7720,50
2026-03-25 17:35:26,24,71,8553,58
2026-03-25 17:35:28,25,71,8143,62
2026-03-25 17:35:30,25,72,8048,57
2026-03-25 17:35:32,24,70,8453,59
2026-03-25 17:35:34,24,73,7877,60
2026-03-25 17:35:36,25,67,8563,51
2026-03-25 17:35:38,25,67,7550,51
2026-03-25 17:35:40,25,73,7818,49
2026-03-25 17:35:42,24,71,7684,49
2026-03-25 17:35:44,25,72,8127,54
2026-03-25 17:35:46,25,66,7816,51
2026-03-25 17:35:48,25,71,8863,62
2026-03-25 17:35:50,23,70,7772,59
2026-03-25 17:35:52,25,69,7649,54
2026-03-25 17:35:54,24,69,7504,49
2026-03-25 17:35:56,24,72,8317,57
2026-03-25 17:35:58,24,68,8120,54
2026-03-25 17:36:00,23,73,8521,56
2026-03-25 17:36:02,25,67,7543,54
2026-03-25 17:36:04,25,67,8320,60
2026-03-25 17:36:06,23,74,8539,58
2026-03-25 17:36:08,25,67,7818,52
2026-03-25 17:36:10,23,73,7879,62
2026-03-25 17:36:12,24,69,7860,57
2026-03-25 17:36:14,24,69,8261,55
2026-03-25 17:36:16,23,70,7807,51
2026-03-25 17:36:18,23,70,8106,56
2026-03-25 17:36:20,24,68,8890,58
2026-03-25 17:36:22,24,74,8168,48
2026-03-25 17:36:24,23,70,8218,51
2026-03-25 17:36:26,24,72,7725,59
2026-03-25 17:36:28,25,71,8200,60
2026-03-25 17:36:30,23,73,7938,48
2026-03-25 17:36:32,23,69,7799,58
2026-03-25 17:36:34,23,69,8490,49
2026-03-25 17:36:36,25,70,7947,58
2026-03-25 17:36:38,24,69,8231,57
2026-03-25 17:36:40,24,66,8644,56
2026-03-25 17:36:42,24,68,7598,48
2026-03-25 17:36:44,25,68,7889,60
2026-03-25 17:36:46,24,66,7991,54
2026-03-25 17:36:48,24,69,7532,60
2026-03-25 17:36:50,24,74,7641,55
2026-03-25 17:36:52,25,72,7643,59
2026-03-25 17:36:54,23,68,8468,48
2026-03-25 17:36:56,23,69,8615,56
2026-03-25 17:36:58,24,71,8493,58
2026-03-25 17:37:00,23,72,8297,49
2026-03-25 17:37:02,24,74,8816,55
2026-03-25 17:37:04,23,69,8293,55
2026-03-25 17:37:06,23,72,7781,49
2026-03-25 17:37:08,24,66,8515,49
2026-03-25 17:37:10,23,69,7637,56
2026-03-25 17:37:12,23,70,8387,49
2026-03-25 17:37:14,23,73,7532,58
2026-03-25 17:37:16,24,73,8102,57
2026-03-25 17:37:18,25,69,8257,60
2026-03-25 17:37:20,25,72,8432,54
2026-03-25 17:37:22,24,67,7842,51
2026-03-25 17:37:24,24,70,7555,53
2026-03-25 17:37:26,24,70,8005,52
2026-03-25 17:37:28,25,70,8532,55
2026-03-25 17:37:30,24,70,8828,48
2026-03-25 17:37:32,24,72,8428,54
2026-03-25 17:37:34,25,67,7968,60
2026-03-25 17:37:36,25,68,8271,49
2026-03-25 17:37:38,23,71,8484,54
2026-03-25 17:37:40,24,67,7853,53
2026-03-25 17:37:42,24,67,8683,56
2026-03-25 17:37:44,24,74,8591,60
2026-03-25 17:37:46,24,69,7506,54
2026-03-25 17:37:48,25,73,8238,50
2026-03-25 17:37:50,24,74,7720,55
2026-03-25 17:37:52,23,67,7508,52
2026-03-25 17:37:54,23,73,8684,57
2026-03-25 17:37:56,25,70,8449,54
2026-03-25 17:37:58,25,69,7681,60
2026-03-25 17:38:00,24,67,8463,51
2026-03-25 17:38:02,23,72,8894,55
2026-03-25 17:38:04,24,67,8456,51
2026-03-25 17:38:06,25,69,7928,49
2026-03-25 17:38:08,23,69,8596,59
2026-03-25 17:38:10,25,73,8021,58
2026-03-25 17:38:12,24,70,7690,51
2026-03-25 17:38:14,25,70,7757,50
2026-03-25 17:38:16,23,68,8422,61
2026-03-25 17:38:18,23,66,8133,60
2026-03-25 17:38:20,24,67,7529,48
2026-03-25 17:38:22,24,70,8677,52
2026-03-25 17:38:24,24,69,8139,55
2026-03-25 17:38:26,24,74,8692,55
2026-03-25 17:38:28,24,71,7580,59
2026-03-25 17:38:30,23,71,8376,61
2026-03-25 17:38:32,24,71,8059,49
2026-03-25 17:38:34,24,69,8858,52
2026-03-25 17:38:36,23,67,8151,54
2026-03-25 17:38:38,23,70,7632,48
2026-03-25 17:38:40,24,73,7541,62
2026-03-25 17:38:42,24,68,8344,62
2026-03-25 17:38:44,24,72,7927,51
2026-03-25 17:38:46,25,70,8376,61
2026-03-25 17:38:48,24,73,8726,59
2026-03-25 17:38:50,24,66,7580,56
2026-03-25 17:38:52,24,68,7653,54
2026-03-25 17:38:54,23,68,8315,60
2026-03-25 17:38:56,23,73,8438,52
2026-03-25 17:38:58,23,68,7666,57
2026-03-25 17:39:00,24,68,8026,62
2026-03-25 17:39:02,23,71,8281,58
2026-03-25 17:39:04,23,73,8073,58
2026-03-25 17:39:06,24,68,8747,52
2026-03-25 17:39:08,23,67,7755,57
2026-03-25 17:39:10,23,69,8016,53
2026-03-25 17:39:12,23,70,8881,57
2026-03-25 17:39:14,24,73,8276,55
2026-03-25 17:39:16,24,73,7691,49
2026-03-25 17:39:18,23,67,7981,56
2026-03-25 17:39:20,23,68,8680,49
2026-03-25 17:39:22,24,73,8383,59
2026-03-25 17:39:24,25,72,8182,53
2026-03-25 17:39:26,23,72,8412,51
2026-03-25 17:39:28,23,70,8861,49
2026-03-25 17:39:30,24,73,8237,62
2026-03-25 17:39:32,25,74,7600,50
2026-03-25 17:39:34,24,69,7785,53
2026-03-25 17:39:36,23,74,7947,60
2026-03-25 17:39:38,24,73,8643,57
2026-03-25 17:39:40,24,70,7699,55
2026-03-25 17:39:42,25,68,8725,55
2026-03-25 17:39:44,23,69,7501,61
2026-03-25 17:39:46,24,68,8834,50
2026-03-25 17:39:48,23,67,8080,49
2026-03-25 17:39:50,25,69,8794,48
2026-03-25 17:39:52,24,70,8438,51
2026-03-25 17:39:54,24,69,7848,49
2026-03-25 17:39:56,25,69,8609,58
2026-03-25 17:39:58,23,69,8134,54
2026-03-25 17:40:00,25,72,8147,60
2026-03-25 17:40:02,23,70,8638,58
2026-03-25 17:40:04,25,73,8452,58
2026-03-25 17:40:06,24,70,8251,49
2026-03-25 17:40:08,24,72,8306,60
2026-03-25 17:40:10,24,71,7633,57
2026-03-25 17:40:12,25,73,8214,52
2026-03-25 17:40:14,23,69,7833,54
2026-03-25 17:40:16,23,72,8172,61
2026-03-25 17:40:18,25,72,7673,49
2026-03-25 17:40:20,24,73,8419,51
2026-03-25 17:40:22,25,73,8317,62
2026-03-25 17:40:24,24,70,7737,60
2026-03-25 17:40:26,25,71,8797,61
2026-03-25 17:40:28,23,66,7747,55
2026-03-25 17:40:30,23,74,8315,61
2026-03-25 17:40:32,24,68,8093,61
2026-03-25 17:40:34,24,68,8734,57
2026-03-25 17:40:36,25,72,8375,51
2026-03-25 17:40:38,24,73,8857,58
2026-03-25 17:40:40,25,68,7519,55
2026-03-25 17:40:42,24,70,8090,61
2026-03-25 17:40:44,23,66,8465,54
2026-03-25 17:40:46,23,73,8593,56
2026-03-25 17:40:48,24,70,8509,54
2026-03-25 17:40:50,23,69,8782,54
2026-03-25 17:40:52,24,73,8074,60
2026-03-25 17:40:54,24,69,7611,55
2026-03-25 17:40:56,24,68,7965,58
2026-03-25 17:40:58,24,74,8546,51
2026-03-25 17:41:00,25,70,7615,60
2026-03-25 17:41:02,24,66,8710,59
2026-03-25 17:41:04,25,68,7921,56
2026-03-25 17:41:06,24,70,8079,48
2026-03-25 17:41:08,23,74,7604,53
2026-03-25 17:41:10,23,70,8465,53
2026-03-25 17:41:12,24,71,7800,57
2026-03-25 17:41:14,24,73,7783,60
2026-03-25 17:41:16,23,68,7877,51
2026-03-25 17:41:18,24,69,8296,51
2026-03-25 17:41:20,24,66,8730,50
2026-03-25 17:41:22,23,68,8273,55
2026-03-25 17:41:24,25,67,8663,58
2026-03-25 17:41:26,25,66,8098,57
2026-03-25 17:41:28,23,71,8621,59
2026-03-25 17:41:30,23,69,7813,60
2026-03-25 17:41:32,24,74,8415,56
2026-03-25 17:41:34,25,69,8742,51
2026-03-25 17:41:36,24,71,8708,55
2026-03-25 17:41:38,25,68,7667,51
2026-03-25 17:41:40,25,69,7902,50
2026-03-25 17:41:42,24,71,7832,50
2026-03-25 17:41:44,25,71,7948,57
2026-03-25 17:41:46,24,69,8130,56
2026-03-25 17:41:48,25,70,8809,50
2026-03-25 17:41:50,24,69,7530,56
2026-03-25 17:41:52,23,71,8310,53
2026-03-25 17:41:54,24,71,8088,57
2026-03-25 17:41:56,24,66,8894,55
2026-03-25 17:41:58,24,71,7654,49
2026-03-25 17:42:00,24,69,7601,52
2026-03-25 17:42:02,25,67,7797,54
2026-03-25 17:42:04,23,70,8511,55
2026-03-25 17:42:06,23,71,7673,52
2026-03-25 17:42:08,25,69,8000,54
2026-03-25 17:42:10,24,72,7718,54
2026-03-25 17:42:12,24,68,8876,57
2026-03-25 17:42:14,25,72,8076,59
2026-03-25 17:42:16,25,69,8034,60
2026-03-25 17:42:18,24,70,8324,55
2026-03-25 17:42:20,23,69,7619,52
2026-03-25 17:42:22,23,70,7984,55
2026-03-25 17:42:24,23,69,7606,54
2026-03-25 17:42:26,24,72,8223,54
2026-03-25 17:42:28,25,67,8527,57
2026-03-25 17:42:30,24,67,7785,51
2026-03-25 17:42:32,25,68,8591,61
2026-03-25 17:42:34,24,67,7820,52
2026-03-25 17:42:36,23,67,7860,50
2026-03-25 17:42:38,24,67,8176,58
2026-03-25 17:42:40,24,73,8285,58
2026-03-25 17:42:42,24,68,7798,55
2026-03-25 17:42:44,25,74,7729,50
2026-03-25 17:42:46,24,74,8444,54
2026-03-25 17:42:48,23,73,7950,50
2026-03-25 17:42:50,24,69,8417,55
2026-03-25 17:42:52,23,68,8259,52
2026-03-25 17:42:54,25,66,8262,58
2026-03-25 17:42:56,24,66,7506,52
2026-03-25 17:42:58,25,73,7567,50
2026-03-25 17:43:00,24,72,8538,56
2026-03-25 17:43:02,24,72,7829,51
2026-03-25 17:43:04,23,71,8246,50
2026-03-25 17:43:06,24,72,7726,56
2026-03-25 17:43:08,24,67,8707,56
2026-03-25 17:43:10,24,72,7708,49
2026-03-25 17:43:12,23,73,8006,58
2026-03-25 17:43:14,23,67,7810,53
2026-03-25 17:43:16,24,67,8714,56
2026-03-25 17:43:18,24,69,7917,51
2026-03-25 17:43:20,25,70,7768,61
2026-03-25 17:43:22,23,69,8208,57
2026-03-25 17:43:24,25,73,8847,56
2026-03-25 17:43:26,24,73,8053,51
2026-03-25 17:43:28,23,72,7511,59
2026-03-25 17:43:30,25,69,8329,52
2026-03-25 17:43:32,24,68,7718,58
2026-03-25 17:43:34,25,68,7555,58
2026-03-25 17:43:36,24,70,7522,60
2026-03-25 17:43:38,25,73,8365,51
2026-03-25 17:43:40,24,71,8350,52
2026-03-25 17:43:42,25,71,8046,58
2026-03-25 17:43:44,24,66,8171,61
2026-03-25 17:43:46,25,73,8381,53
2026-03-25 17:43:48,24,68,7662,54
2026-03-25 17:43:50,25,68,7913,57
2026-03-25 17:43:52,23,71,7706,48
2026-03-25 17:43:54,24,72,7536,59
2026-03-25 17:43:56,23,73,8136,57
2026-03-25 17:43:58,24,74,8878,60
2026-03-25 17:44:00,24,67,7700,48
2026-03-25 17:44:02,25,71,7740,61
2026-03-25 17:44:04,24,71,7592,62
2026-03-25 17:44:06,24,70,8330,58
2026-03-25 17:44:08,25,73,7782,57
2026-03-25 17:44:10,25,72,7590,57
2026-03-25 17:44:12,25,70,8070,54
2026-03-25 17:44:14,25,73,7703,58
2026-03-25 17:44:16,25,66,7570,48
2026-03-25 17:44:18,24,68,8034,61
2026-03-25 17:44:20,23,73,8620,56
2026-03-25 17:44:22,24,69,8174,53
2026-03-25 17:44:24,24,67,8365,56
2026-03-25 17:44:26,24,70,7558,52
2026-03-25 17:44:28,23,70,8494,61
2026-03-25 17:44:30,25,69,8758,58
2026-03-25 17:44:32,25,69,7558,49
2026-03-25 17:44:34,25,72,7949,48
2026-03-25 17:44:36,23,66,8547,50
2026-03-25 17:44:38,23,68,7938,59
2026-03-25 17:44:40,25,67,8366,53
2026-03-25 17:44:42,25,70,8752,56
2026-03-25 17:44:44,25,71,7640,51
2026-03-25 17:44:47,24,68,8437,49
2026-03-25 17:44:49,24,67,7774,51
2026-03-25 17:44:51,24,71,8650,61
2026-03-25 17:44:53,25,72,7915,62
2026-03-25 17:44:55,25,72,7917,56
2026-03-25 17:44:57,25,70,7815,54
2026-03-25 17:44:59,24,69,8421,51
2026-03-25 17:45:01,25,70,8796,50
2026-03-25 17:45:03,24,71,7885,54
2026-03-25 17:45:05,23,66,7785,58
2026-03-25 17:45:07,25,72,8360,58
2026-03-25 17:45:09,25,66,7599,56
2026-03-25 17:45:11,24,66,8412,60
2026-03-25 17:45:13,23,67,7590,51
2026-03-25 17:45:15,25,71,8407,49
2026-03-25 17:45:17,25,72,8185,55
2026-03-25 17:45:19,24,72,7643,55
2026-03-25 17:45:21,24,69,8491,58
2026-03-25 17:45:23,24,68,8772,50
2026-03-25 17:45:25,24,72,8841,53
2026-03-25 17:45:27,25,67,7992,51
2026-03-25 17:45:29,24,68,7508,59
2026-03-25 17:45:31,23,74,8728,53
2026-03-25 17:45:33,24,67,7963,57
2026-03-25 17:45:35,24,67,8185,54
2026-03-25 17:45:37,25,70,7677,49
2026-03-25 17:45:39,24,72,8229,52
2026-03-25 17:45:41,25,73,8736,53
2026-03-25 17:45:43,24,74,8002,60
2026-03-25 17:45:45,24,72,8165,52
2026-03-25 17:45:47,24,73,7529,59
2026-03-25 17:45:49,24,68,8705,59
2026-03-25 17:45:51,25,68,8101,56
2026-03-25 17:45:53,25,70,7861,62
2026-03-25 17:45:55,23,68,7540,59
2026-03-25 17:45:57,23,68,8565,48
2026-03-25 17:45:59,23,71,8018,50
2026-03-25 17:46:01,25,69,8632,50
2026-03-25 17:46:03,25,73,8028,61
2026-03-25 17:46:05,24,69,7705,54
2026-03-25 17:46:07,23,67,8573,61
2026-03-25 17:46:09,24,67,7906,53
2026-03-25 17:46:11,25,73,7668,56
2026-03-25 17:46:13,24,72,8859,59
2026-03-25 17:46:15,25,68,8191,49
